StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
25,0,201103,0.88,37.1,3.69,3.69,-0.54,3.43,0,839,-0.3,-0.38,0.22,-0.53,0.11,1.09,1.61,25.7,48.4
25,0,201104,2.8,47.5,3.82,3.82,1.54,3.82,0,466,0.45,0.11,0.1,0.14,-0.12,1.06,1.78,35.7,59.4
25,0,201105,5.43,56,4.8,4.8,4.11,4.8,46,226,1.38,1.25,0.96,0.99,0.55,1.71,2.41,43.8,68.1
25,0,201106,3.99,68.2,4.69,4.69,1.15,4.69,196,35,0.33,1.13,1.13,1.06,0.6,0.78,1.94,55.7,80.8
25,0,201107,3.71,77.7,5.1,5.1,2.69,5.1,438,0,0.68,0.63,1.19,1.01,0.97,0.71,1.98,65.9,89.5
25,0,201108,3.56,73.9,5.52,5.52,2.84,5.52,289,11,0.94,1,0.91,1.22,1.23,0.87,1.85,61.6,86.1
25,0,201109,0.88,60.6,-0.41,4.54,-1.24,4.03,45,167,-1.35,-0.22,0.24,0.94,0.9,0.55,1.66,45.6,75.5
25,0,201110,1.92,52.7,0.44,4.51,1.31,4.42,9,336,0.6,-0.51,0.08,0.94,0.83,0.82,1.39,38.3,67.1
25,0,201111,0.48,38.2,-0.22,3.83,-0.65,3.44,0,771,-0.38,0.16,-0.72,0.28,0.72,0.76,1.41,24.1,52.2
25,0,201112,0.59,28.7,-0.13,3.5,0.21,3.14,0,1111,0.2,-0.34,0.14,0.17,0.85,0.82,1.43,16.9,40.4
25,0,201201,0.16,30.4,-0.37,2.89,-0.76,2.2,0,1060,-1.32,-0.58,-0.82,-0.3,0.71,0.62,1.39,16.5,44.2
25,0,201202,1.34,29.3,0.64,3.23,1.91,3.18,0,988,1.67,0.83,0.59,-0.44,0.39,0.79,1.58,17.9,40.7
25,0,201203,0.57,50.8,-1.29,1.61,-3.86,-0.03,38,406,-0.93,0.12,-0.23,-0.07,0.06,0.74,1.34,35.3,66.3
25,0,201204,3.13,53.5,-1.1,1.49,0.15,-0.05,13,307,0.72,0.13,0.57,0.13,0.11,0.85,1.49,40.1,66.9
25,0,201205,2.04,62.3,-2.01,-2.01,-3.05,-2.01,122,115,-1.15,-0.35,-0.65,-0.45,-0.81,-0.07,1.21,47.5,77
25,0,201206,1.65,73.4,-3.28,-3.28,-4.44,-3.28,273,14,-1.87,-2.12,-1.23,-1.26,-1.03,-0.74,0.05,58.9,87.9
25,0,201207,1.03,80,-4.77,-4.77,-5.47,-4.77,500,0,-2.05,-3.09,-2.66,-1.63,-1.84,-1.54,-0.53,64.8,95.2
25,0,201208,1.06,73,-5.7,-5.7,-4.27,-5.7,269,13,-1.89,-2.63,-3.09,-2.52,-2.38,-2.21,-0.83,57.4,88.5
25,0,201209,0.49,64.1,-6.33,-6.33,-3.67,-6.33,91,105,-2.04,-2.69,-3.09,-2.83,-2.81,-2.18,-1.08,46.6,81.5
25,0,201210,0.88,48.2,-5.95,-5.95,-0.8,-5.95,0,486,-0.57,-1.86,-2.44,-3.09,-2.47,-2.61,-1.1,34.2,62.2
25,0,201211,0.29,40,-6.06,-6.06,-2.17,-6.06,0,723,-0.83,-1,-2.13,-3.09,-2.62,-2.57,-1.16,25.3,54.6
25,0,201212,0.72,27.6,-5.57,-5.57,-0.41,-5.57,0,1143,0.49,-0.44,-0.8,-2.57,-2.56,-2.51,-1.13,15.4,39.7
25,0,201301,0.32,25.5,-5.41,-5.41,-1.23,-5.41,0,1234,-0.43,0.06,-0.65,-2.7,-3.09,-2.43,-1.22,13.9,37.1
25,0,201302,0.83,28.8,-4.98,-4.98,-0.38,-4.98,0,1010,0.53,0.11,0.26,-1.63,-3.09,-2.5,-1.19,17.6,40
25,0,201303,0.95,34.8,-5.06,-5.06,-1.8,-5.06,0,953,-0.19,-0.04,-0.19,-0.85,-2.67,-2.54,-1.2,22.3,47.3
25,0,201304,2.77,42.5,-4.24,-4.24,0.92,-3.84,0,617,0.43,0.14,0.25,-0.1,-1.99,-2.98,-1.25,29.7,55.3
25,0,201305,4.86,58.5,-3.28,-3.28,1.55,-2.25,48,210,1.03,0.95,0.72,0.74,-0.4,-2.11,-1.4,45.7,71.2
25,0,201306,2.43,68.8,-3.6,-3.6,-1.96,-3.25,193,34,-0.98,0.12,0.25,0.11,-0.26,-1.67,-1.73,55.6,82
25,0,201307,2.11,73.2,-3.7,-3.7,-1.43,-3.7,291,13,-0.67,-1.25,-0.27,-0.18,-0.36,-1.43,-2,60.5,85.8
25,0,201308,3,73.8,-3.29,-3.29,0.1,-3.19,299,10,0.37,-0.31,-0.86,-0.09,-0.04,-0.82,-2.03,61.9,85.7
25,0,201309,2.32,68,-3.13,-3.13,-0.53,-3.13,170,45,0.33,0.42,-0.12,0.09,0.01,-0.31,-1.7,54.5,81.4
25,0,201310,2.8,48.8,-1.76,-1.76,3.15,-0.42,4,432,1.34,1.1,1.05,0.38,0.38,0.21,-1.52,36.7,61
25,0,201311,0.78,36.1,-1.54,-1.54,0.09,-0.18,0,848,0.15,1.09,0.98,-0.11,0.29,0.32,-1.45,23.3,48.8
25,0,201312,0.27,22.8,-1.63,-1.63,-0.74,-0.55,0,1314,-0.77,-0.37,0.78,0.23,0.3,0.21,-1.54,10.4,35.2
25,0,201401,0.22,25.5,-1.72,-1.72,-0.77,-0.91,0,1293,-0.93,-1.34,-0.75,0.66,0.15,0.18,-1.5,12.2,38.7
25,0,201402,0.64,20.8,-1.55,-1.55,-0.02,-0.73,0,1224,0.03,-0.58,-1,0.53,-0.33,0.12,-1.6,9.8,31.8
25,0,201403,0.5,35.4,-1.95,-1.95,-1.7,-1.6,0,921,-1.12,-0.93,-1.33,0.03,-0.16,0,-1.65,21.4,49.3
25,0,201404,1.99,48.3,-1.99,-1.99,-0.71,-1.84,0,449,-0.27,-0.81,-0.77,-1.09,0.06,-0.19,-1.86,34.5,62.1
25,0,201405,2.63,58.5,-2.3,-2.3,-1.56,-2.3,62,189,-0.61,-0.67,-0.98,-1.28,-0.38,-0.86,-1.89,45.2,71.8
25,0,201406,7.23,68.1,1.66,1.66,4.97,1.66,199,34,2.21,1.32,0.98,0.52,0.74,0.49,-0.84,55.8,80.4
25,0,201407,1.72,71.2,1.28,1.28,-0.61,0.9,221,26,-1.1,1.18,0.61,0.08,-0.12,0.4,-0.68,58.1,84.3
25,0,201408,4.7,72.2,2.6,2.6,4.33,2.6,262,15,2.03,0.51,1.79,0.75,0.54,0.84,0.03,59.9,84.5
25,0,201409,2.57,62.9,2.76,2.76,1.31,2.76,79,119,0.56,1.69,0.64,1.07,0.73,0.88,0.4,49.7,76
25,0,201410,1.34,53.2,2.53,2.53,0.16,2.53,9,345,0.01,0.32,1.31,1.13,0.71,0.52,0.46,38.4,68.1
25,0,201411,0.32,32.2,2.12,2.12,-0.45,1.86,0,970,-0.75,-0.51,-0.04,1.45,0.55,0.38,0.45,18.8,45.6
25,0,201412,1.12,28,2.44,2.44,1.62,2.44,0,1112,1.18,0.19,-0.03,0.43,0.92,0.61,0.56,18.4,37.7
25,0,201501,0.21,27.2,2.03,2.03,-0.47,1.77,0,1180,-0.99,0.58,-0.18,1.09,1.02,0.6,0.53,14.9,39.5
25,0,201502,0.68,26.1,1.98,1.98,0.47,1.85,0,1175,0.14,-0.51,0.47,0.08,1.47,0.6,0.49,13.5,38.8
25,0,201503,0.24,42.9,0.81,0.81,-2.9,-0.63,5,700,-2.26,-1.3,-1.83,-0.91,-0.06,0.56,0.37,26.5,59.4
25,0,201504,2.64,50.5,0.76,0.76,0.1,-0.59,6,392,0.32,-0.49,-0.44,-0.52,0.6,0.76,0.34,37,64
25,0,201505,5.89,56.2,2.05,2.05,4.1,2.05,40,235,1.65,1.39,0.81,0.88,0.67,1.63,0.58,45.4,67
25,0,201506,4.73,69.9,2.5,2.5,1.99,2.5,206,29,0.83,1.64,1.52,0.96,0.78,0.95,1.05,58.2,81.5
25,0,201507,3.33,73.4,3.08,3.08,2.51,3.08,298,12,0.4,0.79,1.48,1.03,0.89,1.39,1.24,60.6,86.1
25,0,201508,2.83,70.9,3.49,3.49,2.18,3.49,216,24,0.19,0.35,0.76,1.01,1.05,0.86,1.15,58,83.8
25,0,201509,2.54,68.6,3.43,3.43,0.9,3.43,177,42,0.53,0.45,0.5,1.38,0.97,0.83,1.14,55.3,81.9
25,0,201510,1.43,54.4,3.17,3.17,0.28,3.17,13,301,0.1,0.36,0.33,1.28,0.96,0.86,0.91,41.3,67.5
25,0,201511,1.95,40.1,3.62,3.62,2.34,3.62,0,668,1.52,0.94,1,1.08,1.23,1.26,1.11,28.3,51.9
25,0,201512,1.6,29.7,4.33,4.33,3.26,4.33,0,1037,1.83,2.13,1.53,1.21,1.82,1.39,1.47,20.3,39.2
26,0,201001,1.45,32.9,0.36,-2.22,0.78,-1.66,0,702,0.62,0.61,-0.08,-0.55,0.02,-0.08,-1.09,23.4,42.4
26,0,201002,1.03,35.9,0.26,-2.05,-0.17,-1.51,0,550,0.1,0.41,0.49,-0.4,0.18,-0.16,-1.07,25.9,45.8
26,0,201003,0.94,39.9,0.11,-1.96,-0.38,-1.52,7,483,-0.02,-0.1,0.24,-0.17,-0.59,-0.02,-0.91,27.7,52.2
26,0,201004,1.27,44.2,0.59,-1.28,1.46,-0.23,22,347,0.78,0.4,0.25,0.11,-0.27,0.11,-0.56,30.9,57.4
26,0,201005,1.07,49.2,1.08,-0.59,1.67,1.05,82,214,0.38,0.59,0.39,0.53,-0.1,0.31,-0.58,35.8,62.6
26,0,201006,0.2,64.8,-0.26,-0.78,-0.77,0.49,373,34,-0.81,-0.29,0.08,0.15,-0.1,-0.5,-0.62,49.7,79.9
26,0,201007,0.35,74.1,-0.52,-0.99,-0.86,-0.03,630,0,-0.45,-1.04,-0.48,-0.19,-0.18,-0.52,-0.62,57.7,90.4
26,0,201008,0.25,69.9,-0.98,-1.4,-1.55,-0.81,489,9,-0.72,-0.88,-1.31,-0.38,-0.03,-0.57,-0.59,53.3,86.5
26,0,201009,0.26,63.9,-1.33,-1.7,-1.34,-1.43,329,33,-0.54,-1.04,-1.12,-0.54,-0.29,-0.48,-0.56,45.9,82
26,0,201010,2.23,52.9,1.33,1.33,3.99,1.33,85,159,2.03,1.46,0.95,0.32,0.35,0.21,0.13,40.7,65.2
26,0,201011,1.19,37.4,1.52,1.52,0.97,1.52,0,519,0.7,1.91,1.5,0.53,0.57,0.62,0.14,26,48.8
26,0,201012,2.82,35.7,2.89,2.89,4.58,2.89,0,631,2.38,2.22,2.79,1.78,1.46,1.27,0.62,27.1,44.2
26,0,201101,0.29,32.9,2.26,2.26,-0.99,1.79,0,703,-1.72,0.98,1.08,1.36,0.9,0.84,0.45,21.7,44.1
26,0,201102,0.83,32.9,2.2,2.2,0.51,1.88,0,636,-0.25,-1.24,0.68,1.44,0.73,0.77,0.37,21.2,44.5
26,0,201103,1.57,40.6,2.49,2.49,1.57,2.49,10,452,0.92,0.37,-0.37,1.73,1.17,1.03,0.64,29.5,51.8
26,0,201104,1.22,44.4,2.74,2.74,1.52,2.74,38,310,0.7,1.04,0.6,1.11,1.34,1.01,0.72,31.5,57.3
26,0,201105,1.53,50.8,3.53,3.53,3.2,3.53,85,195,0.96,1.02,1.25,1.22,1.74,1.2,1,37.4,64.1
26,0,201106,0.55,62.4,3.99,3.99,2.49,3.99,320,47,0.09,0.66,0.78,0.17,1.71,1.32,0.62,47,77.7
26,0,201107,0.5,71.9,4.48,4.48,2.71,4.48,523,3,0.05,0.02,0.6,0.74,1.14,1.37,0.67,55.8,88.1
26,0,201108,0.23,72.5,-0.22,3.81,-0.65,3.5,560,3,-0.8,-0.55,-0.47,0.68,0.84,1.36,0.67,55.5,89.5
26,0,201109,0.48,65.6,-0.36,3.25,-0.48,2.71,341,20,0.17,-0.6,-0.49,0.33,-0.08,1.41,0.78,49.3,82
26,0,201110,0.93,52.4,-0.23,3.01,0.28,2.53,87,166,0.42,0.25,-0.21,0.22,0.47,0.9,0.78,38.1,66.8
26,0,201111,0.38,37.6,-0.63,2.28,-1.27,1.28,0,536,-0.96,-0.35,-0.36,-0.62,0.38,0.57,0.82,25.3,49.8
26,0,201112,0.11,30.9,-1.43,1.17,-2.6,-0.77,0,777,-1.91,-1.8,-1.3,-1.41,-0.49,-0.68,0.44,17.7,44.1
26,0,201201,0.94,35,-1.76,0.57,-1.44,-1.74,0,640,-0.1,-1.28,-1.59,-1.45,-0.81,-0.35,0.29,21.9,48.2
26,0,201202,0.53,34.6,-2.26,-2.26,-2.05,-2.26,0,552,-0.88,-0.7,-1.71,-1.67,-1.67,-0.53,0.15,22.8,46.4
26,0,201203,1.01,42.4,-2.53,-2.53,-1.49,-2.53,12,424,0.1,-0.6,-0.56,-1.4,-1.59,-0.84,0.17,29.4,55.5
26,0,201204,0.67,49.9,-2.87,-2.87,-1.81,-2.87,70,218,-0.38,-0.28,-0.8,-1.83,-1.74,-1.17,0.01,35.7,64.2
26,0,201205,0.3,58,-4.13,-4.13,-4.66,-4.13,242,84,-1.34,-1.17,-0.92,-1.82,-1.93,-1.97,-0.27,42.2,73.8
26,0,201206,0.09,66.2,-5.24,-5.24,-4.6,-5.24,417,31,-1.28,-1.85,-1.59,-1.46,-2.16,-2.35,-0.32,49.1,83.4
26,0,201207,0.85,73.7,-5.29,-5.29,-1.79,-5.29,550,0,0.98,-0.17,-1.06,-1.3,-2.2,-2.04,-0.15,57.5,89.9
26,0,201208,1,74.3,-4.67,-4.67,0.24,-4.53,581,0,0.98,1.16,0.37,-0.5,-1.39,-1.5,0.14,58.2,90.2
26,0,201209,0.53,66.2,-4.42,-4.42,-0.69,-4.42,367,18,0.29,0.71,0.94,-0.5,-0.82,-1.44,0.24,50,82.4
26,0,201210,0.67,53.4,-4.19,-4.19,-0.67,-4.19,99,146,-0.04,-0.04,0.43,-0.4,-0.8,-1.55,-0.31,38.6,68.2
26,0,201211,0.48,43.4,-4.45,-4.45,-2.09,-4.45,10,373,-0.7,-0.59,-0.51,-0.11,-0.71,-1.47,-0.57,30.6,56.2
26,0,201212,1.81,31.3,-3.36,-3.36,1.92,-2.57,0,732,1.24,0.49,0.33,0.76,-0.18,-0.54,-0.89,21.8,40.8
26,0,201301,0.68,26,-3.3,-3.3,-0.87,-2.8,0,850,-0.58,0.46,0.04,0.23,-0.31,-0.69,-0.75,14,38
26,0,201302,0.38,33.3,-3.45,-3.45,-1.47,-3.44,0,605,-1.28,-1.34,-0.21,-0.59,-0.34,-0.8,-0.86,21.4,45.2
26,0,201303,0.42,44.7,-4.08,-4.08,-2.97,-4.08,29,335,-1.15,-1.57,-1.7,-0.98,-0.38,-1.14,-1.28,31.5,57.9
26,0,201304,0.51,48.4,-4.42,-4.42,-2.26,-4.42,73,228,-0.8,-1.51,-1.89,-1.21,-0.82,-1.26,-1.61,34.3,62.5
26,0,201305,0.7,56.5,-4.77,-4.77,-2.42,-4.77,185,101,-0.24,-0.8,-1.34,-1.06,-1.29,-1.01,-1.98,41.7,71.4
26,0,201306,0.12,68.7,-5.55,-5.55,-3.83,-5.55,469,19,-1.13,-0.97,-1.24,-2.04,-1.54,-0.98,-2.2,51.9,85.4
26,0,201307,0.76,76.3,-5.59,-5.59,-1.83,-5.59,633,0,0.77,-0.28,-0.53,-1.79,-1.36,-1.03,-2.2,60.6,92
26,0,201308,0.54,71.6,-5.37,-5.37,-1.06,-5.37,486,4,0.12,0.47,-0.27,-1.26,-1.11,-1.31,-2.34,55.7,87.6
26,0,201309,1.39,62.5,-3.9,-3.9,2.76,-2.81,255,36,1.62,1.2,1.23,-0.03,-1.09,-0.76,-1.89,48.9,76.1
26,0,201310,0.59,48.1,-3.56,-3.56,-0.19,-2.51,40,253,-0.19,0.94,0.75,0.13,-0.97,-0.79,-1.93,33.7,62.4
26,0,201311,0.74,41.5,-3.54,-3.54,-1.04,-2.83,4,438,-0.11,-0.32,0.66,0.29,-0.59,-0.69,-1.66,29.2,53.9
26,0,201312,0.63,28.4,-3.58,-3.58,-1.22,-3.25,0,791,-0.62,-0.6,-0.67,0.3,-0.45,-1.38,-1.29,15.9,40.8
26,0,201401,0.51,37.1,-4.12,-4.12,-2.74,-4.12,6,567,-0.98,-1.13,-1.04,-0.32,-0.59,-1.5,-1.42,24.3,50
26,0,201402,1.2,39.3,-4.11,-4.11,-1.24,-4.11,7,450,0.37,-0.39,-0.75,-0.19,-0.35,-1.01,-1.15,27.8,50.7
26,0,201403,1.03,43.5,-4.22,-4.22,-1.6,-4.22,21,367,0.14,0.19,-0.32,-0.78,-0.04,-0.67,-1.17,30.5,56.4
26,0,201404,0.66,49,-4.31,-4.31,-1.56,-4.31,69,225,-0.41,-0.26,-0.09,-0.8,-0.31,-0.57,-1.22,34.8,63.1
26,0,201405,0.79,57.4,-4.91,-4.91,-3.15,-4.91,192,91,-0.07,-0.47,-0.37,-0.83,-0.41,-0.54,-1.08,42.5,72.3
26,0,201406,0.12,66.7,-5.88,-5.88,-4.41,-5.88,418,23,-1.13,-0.82,-0.95,-0.9,-1.19,-0.53,-1.09,50.5,82.8
26,0,201407,0.77,76.1,-6.01,-6.01,-2.21,-6.01,617,0,0.79,-0.27,-0.4,-0.41,-0.94,-0.52,-1.17,60.7,91.6
26,0,201408,1.49,69.5,-4.57,-4.57,2.45,-3.62,440,7,1.66,1.59,0.81,0.19,-0.34,-0.04,-1.02,55.3,83.6
26,0,201409,1.19,65.5,-3.51,-3.51,1.77,-1.89,343,24,1.37,1.98,1.86,0.68,0.22,-0.11,-0.75,50.6,80.4
26,0,201410,0.12,55.4,-4.01,-4.01,-2.56,-3.28,137,115,-1.42,0.12,1.01,0.4,0.22,-0.34,-0.93,40.1,70.7
26,0,201411,0.71,41.5,-3.97,-3.97,-1.12,-3.57,7,417,-0.17,-1.13,-0.08,0.47,0.1,-0.4,-0.81,28.7,54.3
26,0,201412,1.33,35.6,-3.52,-3.52,0.1,-3.04,0,648,0.58,0.21,-0.46,0.93,0.29,-0.02,-0.93,26.5,44.8
26,0,201501,0.5,37.7,-4.04,-4.04,-2.65,-4.04,4,589,-1.01,-0.21,-0.36,0.34,0.05,-0.03,-0.98,26.3,49.1
26,0,201502,0.58,42.8,-4.73,-4.73,-3.31,-4.73,14,369,-0.76,-1.31,-0.67,-0.69,-0.15,-0.36,-0.87,29.9,55.6
26,0,201503,0.38,47.6,-5.76,-5.76,-4.56,-5.76,46,274,-1.26,-1.35,-1.73,-1.63,-0.23,-0.71,-0.91,33.4,61.8
26,0,201504,0.7,47.8,-5.98,-5.98,-2.44,-5.98,58,248,-0.31,-1.23,-1.44,-1.28,-0.49,-0.67,-0.86,33.1,62.5
26,0,201505,2.11,55.4,-5.23,-5.23,0.39,-5.03,119,128,1.55,1.08,0.31,-0.3,-0.36,-0.01,-0.41,43.1,67.8
26,0,201506,0.56,70.9,-6.12,-6.12,-4.28,-6.12,496,8,0.11,1.22,0.84,-0.55,-0.74,0.21,-0.27,55.2,86.7
26,0,201507,1.22,70.8,-5.62,-5.62,-0.39,-5.62,482,4,1.76,1,1.67,0.3,0.03,0.41,-0.12,56.6,85.1
26,0,201508,0.49,72.6,-5.52,-5.52,-1.43,-5.52,557,3,0,1,0.71,0.59,0.02,-0.05,-0.11,57,88.3
26,0,201509,0.34,65.8,-5.4,-5.4,-1.34,-5.4,373,26,-0.23,-0.37,0.6,0.93,-0.25,-0.45,-0.51,50.1,81.6
26,0,201510,1.83,56.2,-4.06,-4.06,2.34,-3.14,128,106,1.61,1.14,0.88,1.67,0.66,0.34,-0.04,43.7,68.6
26,0,201511,1.29,35.9,-3.18,-3.18,1.38,-1.72,0,565,0.86,1.66,1.32,1.27,1.12,0.57,0.13,24.7,47.2
26,0,201512,1.34,30.7,-2.49,-2.49,1.1,-0.64,0,781,0.6,0.86,1.57,1.46,1.56,0.61,0.31,20.7,40.8
27,0,201001,2.78,21.1,3.39,3.39,-0.66,3.08,0,1325,-0.18,0.26,0.31,0.54,1.55,1.21,2.21,12.7,29.4
27,0,201002,4.1,25.3,3.63,3.63,1.77,3.63,0,1077,1,0.5,0.72,0.48,1.69,1.48,1.9,18.8,31.9
27,0,201003,7.42,37,4.77,4.77,4.54,4.77,0,830,2.16,2.05,1.77,1.83,2.23,2.14,2.12,27,47
27,0,201004,2.82,46.7,3.57,3.57,-2.13,2.71,0,514,-0.46,1.46,1.63,1.27,1.3,2.14,2.08,34.3,59
27,0,201005,2.29,56.7,2.45,2.45,-2.26,0.71,12,232,-0.83,-0.88,0.69,0.9,0.69,1.76,2.32,43,70.3
27,0,201006,4.62,63,2.29,2.29,0.29,0.69,47,67,0.48,-0.16,-0.45,0.83,1.16,1.43,2.09,51.7,74.2
27,0,201007,3.48,70.5,1.69,1.69,-1.09,-0.24,211,2,-0.31,0.13,-0.35,0.8,0.72,0.79,1.76,58.8,82.1
27,0,201008,3.74,66,1.36,1.36,-0.49,-0.66,105,36,0.03,-0.23,0.1,0.49,0.7,0.57,1.54,54.4,77.7
27,0,201009,2.94,60.1,0.66,0.66,-1.68,-1.73,21,131,-0.39,-0.34,-0.58,-0.81,0.33,0.79,1.23,49.3,70.9
27,0,201010,7.84,46.3,2.04,2.04,4.36,0.99,0,544,1.79,1.22,1.02,0.49,1.19,1.07,1.61,36.4,56.1
27,0,201011,3.66,36.2,1.63,1.63,-0.6,0.44,0,829,-0.08,1.42,1.02,0.72,0.96,1.07,1.58,27.7,44.6
27,0,201012,4.3,23.1,1.71,1.71,0.74,0.73,0,1250,0.51,0.27,1.34,0.71,0.31,0.99,1.29,15.6,30.6
27,0,201101,2.57,16.8,1.23,1.23,-0.91,0.07,0,1455,-0.36,0.08,0.01,0.75,0.33,0.98,1.27,7,26.7
27,0,201102,3.44,18.7,1.36,1.36,0.75,0.41,0,1260,0.54,0,0.3,0.9,0.69,0.9,1.36,6.8,30.5
27,0,201103,4.87,29.3,1.85,1.85,1.9,1.06,0,1058,0.91,0.94,0.57,1.38,0.84,0.46,1.52,19.5,39.2
27,0,201104,5.42,42.4,2.43,2.43,2.3,2.14,0,633,1.3,1.48,1.44,0.94,1.37,0.88,1.73,32.2,52.7
27,0,201105,5.09,55.8,2.52,2.52,1.02,2.52,8,267,0.92,1.34,1.6,1.34,1.56,1.31,1.86,45.4,66.2
27,0,201106,4.44,62.1,2.47,2.47,0.64,2.47,29,88,0.39,0.82,1.19,1.27,1.64,1.24,1.63,50.8,73.4
27,0,201107,2.69,69.1,1.63,1.63,-1.77,0.8,174,8,-1.1,-0.33,0.31,1.07,0.8,1.12,1.18,57,81.3
27,0,201108,9.09,66.2,3.75,3.75,6.88,3.75,106,35,3.02,1.73,1.49,2.15,1.89,1.9,1.53,55.4,77
27,0,201109,6.03,61,4.32,4.32,2.85,4.32,27,117,1.2,2.56,2.01,2.23,2.4,2.19,1.88,51,70.9
27,0,201110,6.22,48.2,4.99,4.99,3.36,4.99,0,493,1.25,1.66,2.53,2.05,2.43,2.01,1.97,39.3,57.2
27,0,201111,3.41,40.2,-0.44,4.04,-1.32,3.49,0,717,-0.25,0.83,1.39,1.95,2.41,2.15,1.96,29.5,50.9
27,0,201112,4.23,29.4,-0.18,3.84,0.65,3.48,0,1058,0.47,0.13,0.85,1.84,1.97,1.96,1.72,20.1,38.6
27,0,201201,3.21,22.7,-0.2,3.4,-0.14,2.94,0,1260,0.15,0.37,0.14,2.21,1.81,2.04,1.83,13.9,31.4
27,0,201202,1.14,26.9,-1.11,2.12,-2.79,0.6,0,1020,-2.21,-1.14,-0.52,0.78,1.41,1.83,1.58,17.2,36.7
27,0,201203,1.95,38.9,-1.99,0.91,-2.97,-1.61,0,765,-1.13,-2.57,-1.73,-0.19,1.09,1.46,1.09,27.5,50.3
27,0,201204,3.24,44.2,-2.15,-2.15,-1.1,-2.15,0,581,-0.13,-0.95,-1.86,-1.08,1.31,1.14,1.13,31.8,56.6
27,0,201205,5.74,57,0.53,-1.4,1.58,-0.62,12,231,1.24,0.78,0.13,-0.26,0.61,1.22,1.53,46,68
27,0,201206,5.39,62.1,1.08,-0.65,1.83,0.95,29,88,0.85,1.28,1.03,-0.05,0.47,1.33,1.56,50.8,73.4
27,0,201207,2.95,68.9,0.51,-1.05,-1.39,-0.08,171,9,-0.81,0.23,0.84,-0.32,-0.24,1.36,1.54,56.5,81.4
27,0,201208,4.76,68.2,0.71,-0.68,0.77,0.56,151,18,0.75,0.05,0.56,0.4,0.04,0.71,1.6,55.9,80.4
27,0,201209,5.06,57.5,1.11,1.11,1.41,1.11,8,198,0.78,1,0.5,1.04,0.16,0.58,1.77,45.6,69.3
27,0,201210,5.51,49.7,1.77,1.77,2.35,1.77,0,448,0.98,1.15,1.23,1.37,0.56,0.48,1.62,40.6,58.9
27,0,201211,0.8,34.3,-1.27,-1.27,-3.82,-1.27,0,883,-2.53,-0.48,-0.01,0.28,0.28,0.03,1.4,25.2,43.5
27,0,201212,5.43,28.7,0.71,0.71,2.13,0.71,0,1089,1.16,-0.55,0.25,0.39,0.85,0.27,1.37,21.4,36
27,0,201301,1.98,20.2,-0.54,-0.54,-1.62,-0.54,0,1335,-0.92,0.36,-1.1,0.4,0.73,0.07,1.34,10.1,30.3
27,0,201302,3.09,23.1,-0.41,-0.41,0.21,-0.41,0,1136,0.26,-0.61,0.38,0.18,0.38,0.39,1.32,14.9,31.3
27,0,201303,2.29,30.8,-0.87,-0.87,-1.51,-0.87,0,1022,-0.83,-0.49,-1.08,-0.49,-0.24,0.4,1.06,21.8,39.9
27,0,201304,2.44,42,-1.41,-1.41,-1.86,-1.41,0,647,-0.77,-1.24,-0.96,-1.5,-0.23,0.24,0.77,29.9,54.1
27,0,201305,5.48,54.9,0.53,-0.73,1.58,0.23,6,298,1.11,0.36,-0.14,0.08,0,0.17,0.84,41.4,68.3
27,0,201306,7.04,63.2,1.72,1.72,3.72,1.72,45,66,1.52,1.64,1.2,0.39,0.38,0.44,1.07,51.9,74.5
27,0,201307,5.9,70.6,2.29,2.29,2.26,2.29,212,1,1.23,1.76,1.82,1.14,0.41,0.94,1.43,60.3,81
27,0,201308,3.34,64.8,2.05,2.05,-0.02,1.97,79,56,-0.28,0.79,1.51,1.02,0.96,0.72,0.88,53.1,76.5
27,0,201309,5.07,57.5,2.45,2.45,1.83,2.45,7,202,0.78,0.46,1.02,1.51,0.88,0.74,0.81,45.7,69.2
27,0,201310,1.55,48,1.51,1.51,-2.07,0.55,0,501,-1.36,-0.28,-0.38,1.18,0.65,0.12,0.33,36.7,59.3
27,0,201311,3.89,33.2,1.33,1.33,-0.06,0.33,0,919,0.06,-0.92,-0.32,0.84,0.61,0.65,0.39,23.5,42.9
27,0,201312,3.68,22.2,1.19,1.19,-0.03,0.17,0,1290,0.11,0.1,-0.67,0.14,0.77,0.36,0.37,14,30.4
27,0,201401,3.46,16.5,1.12,1.12,0.16,0.16,0,1462,0.33,0.22,0.2,-0.25,1.03,0.6,0.34,6.9,26.2
27,0,201402,3.69,18.1,1.38,1.38,1.14,0.83,0,1275,0.72,0.64,0.52,0.04,0.89,0.7,0.6,7.5,28.7
27,0,201403,4.11,21.6,1.54,1.54,0.89,1.19,0,1284,0.46,0.73,0.72,-0.13,0.38,0.96,0.75,9.6,33.6
27,0,201404,3.03,41.6,1.06,1.06,-0.95,0.29,0,667,-0.29,0.1,0.41,0.33,-0.13,1.06,0.73,29.3,53.8
27,0,201405,4.56,54,1.18,1.18,0.68,0.64,0,317,0.64,0.23,0.41,0.56,0.19,0.87,0.62,42.5,65.5
27,0,201406,3.91,62.8,1.02,1.02,-0.12,0.41,38,74,0.09,0.47,0.16,0.51,-0.03,0.33,0.45,50.6,75
